,feature,mean,scale
1278,DoRothEA::ZNF681,3.3791079086399507,0.38700598708316886
1279,DoRothEA::ZNF682,3.8309166316183,0.4019718230295626
1280,DoRothEA::ZNF683,-3.51827477919529,0.5885314670869947
1281,DoRothEA::ZNF684,3.7677487424792813,0.32965485252923515
1282,DoRothEA::ZNF687,4.540401416369169,0.3271677158679676
1283,DoRothEA::ZNF689,4.255396605902003,0.3081742622329779
1284,DoRothEA::ZNF69,3.8044293424926403,0.3418045183771935
1285,DoRothEA::ZNF691,4.08504990924415,0.2720716873956569
1286,DoRothEA::ZNF692,4.497154882154882,0.3256726297111468
1287,DoRothEA::ZNF696,3.8899815728237717,0.31945437263159887
1288,DoRothEA::ZNF697,4.20265519829129,0.4024475862361747
1289,DoRothEA::ZNF699,4.0609781267037395,0.3698144054362813
1290,DoRothEA::ZNF7,4.24427904595298,0.3291851912743287
1291,DoRothEA::ZNF70,3.4766694062806676,0.4029900561879053
1292,DoRothEA::ZNF700,4.240278560999545,0.35676340665354034
1293,DoRothEA::ZNF701,3.135146664246371,0.41970790096738164
1294,DoRothEA::ZNF707,4.233681251195832,0.3430479077942013
1295,DoRothEA::ZNF708,3.945311464446976,0.3228981100033432
1296,DoRothEA::ZNF71,4.241355297384627,0.41325872541097713
1297,DoRothEA::ZNF710,4.342696508278198,0.3292860363870494
1298,DoRothEA::ZNF711,3.6366304461050105,0.4175989511969324
1299,DoRothEA::ZNF713,3.2257450544909876,0.44695077442631764
1300,DoRothEA::ZNF714,3.754728209139138,0.43088535107338904
1301,DoRothEA::ZNF717,3.2762141533093447,0.37394352340606496
1302,DoRothEA::ZNF718,4.011157998037292,0.41453334129231145
1303,DoRothEA::ZNF721,3.9515358729592296,0.41612623859835407
1304,DoRothEA::ZNF726,3.9568755509722062,0.49538702912803173
1305,DoRothEA::ZNF736,3.664007622299595,0.41306181438240847
1306,DoRothEA::ZNF737,3.1304320069222413,0.494138741814215
1307,DoRothEA::ZNF74,4.0335202462406485,0.3373382563996168
1308,DoRothEA::ZNF740,4.738274399316218,0.4134062568887052
1309,DoRothEA::ZNF746,-4.37278785456195,0.3145179677223227
1310,DoRothEA::ZNF749,4.81415014720314,0.3792625180448123
1311,DoRothEA::ZNF750,3.8801199432995315,0.510235244008273
1312,DoRothEA::ZNF75A,3.5370830324464113,0.39018379565330724
1313,DoRothEA::ZNF75D,3.8208254326593014,0.37684670781744317
1314,DoRothEA::ZNF76,4.342921684807738,0.3284629953379038
1315,DoRothEA::ZNF761,4.309132679097154,0.34273139348226966
1316,DoRothEA::ZNF763,3.523758009582636,0.3468219805325854
1317,DoRothEA::ZNF764,4.245812568197259,0.3238399845626436
1318,DoRothEA::ZNF765,3.474630558710346,0.3853848963024822
1319,DoRothEA::ZNF766,4.327269643275233,0.31017750497436275
1320,DoRothEA::ZNF768,4.311282396820851,0.29172196045631027
1321,DoRothEA::ZNF77,3.970812698267795,0.35265754738419935
1322,DoRothEA::ZNF770,4.6568666086710575,0.2959247066055801
1323,DoRothEA::ZNF771,4.631157033316146,0.33677283209570374
1324,DoRothEA::ZNF772,3.3776316282762346,0.36268509866270143
1325,DoRothEA::ZNF773,3.4864638534510957,0.4945277201600427
1326,DoRothEA::ZNF774,3.467676850680445,0.36163269587948443
1327,DoRothEA::ZNF775,4.167199030388432,0.31911083463351214
1328,DoRothEA::ZNF776,3.1610515397324255,0.4520865818144738
1329,DoRothEA::ZNF777,4.842966647398066,0.3123782123333591
1330,DoRothEA::ZNF778,4.478424378495923,0.3322090259395455
1331,DoRothEA::ZNF780A,3.0883715687648956,0.4075711915957288
1332,DoRothEA::ZNF780B,3.4619706405365718,0.40408333969765603
1333,DoRothEA::ZNF781,3.5157509793266772,0.49005410650430103
1334,DoRothEA::ZNF782,3.469382638950843,0.39884426269080797
1335,DoRothEA::ZNF784,4.68705687460636,0.28128629473566114
1336,DoRothEA::ZNF785,4.049522415933989,0.3608149216504868
1337,DoRothEA::ZNF786,3.7017089706065116,0.3316762186979304
1338,DoRothEA::ZNF787,5.716682232975759,0.2540441988557754
1339,DoRothEA::ZNF789,3.9528962217860646,0.35852118756277485
1340,DoRothEA::ZNF79,4.166469984207344,0.328216820899937
1341,DoRothEA::ZNF790,2.5905775511189044,0.5558427811417223
1342,DoRothEA::ZNF791,3.951916562196872,0.38934312051825665
1343,DoRothEA::ZNF792,3.3889604654423104,0.37805310447860074
1344,DoRothEA::ZNF793,3.2402808542455257,0.48628632740698685
1345,DoRothEA::ZNF799,3.6923628944785913,0.35728149094006845
1346,DoRothEA::ZNF8,4.148310983442865,0.3145125348357049
1347,DoRothEA::ZNF800,4.61957448919959,0.30668896644954635
1348,DoRothEA::ZNF805,4.153967999317318,0.38658073665861636
1349,DoRothEA::ZNF808,3.061393317183308,0.4484231720620727
1350,DoRothEA::ZNF81,3.950014689060713,0.38152830927754666
1351,DoRothEA::ZNF813,3.5304894965578812,0.34833383205567064
1352,DoRothEA::ZNF814,4.15435056507012,0.3827105990570238
1353,DoRothEA::ZNF816,3.7697033290556354,0.30547298014126706
1354,DoRothEA::ZNF823,3.6505212081561442,0.3475874073916325
1355,DoRothEA::ZNF827,3.493789580253661,0.4213347026582028
1356,DoRothEA::ZNF829,2.9719872423945044,0.5211609438739848
1357,DoRothEA::ZNF83,4.220513927681739,0.3451687411851224
1358,DoRothEA::ZNF835,3.2367433057619515,0.39712093291805733
1359,DoRothEA::ZNF836,3.651391274124959,0.35881850499757345
1360,DoRothEA::ZNF837,4.052500101075814,0.3343752188248021
1361,DoRothEA::ZNF84,3.6105961542718426,0.4581601478986657
1362,DoRothEA::ZNF841,4.39530003791596,0.3652355944231635
1363,DoRothEA::ZNF844,3.34590792486614,0.3808817993838874
1364,DoRothEA::ZNF845,3.7442320201878596,0.3349898435298753
1365,DoRothEA::ZNF846,3.810795833118124,0.3465820529996968
1366,DoRothEA::ZNF85,-3.844082144273552,0.32557023759434844
1367,DoRothEA::ZNF853,3.9006043824576855,0.6520718868931937
1368,DoRothEA::ZNF860,3.7482033443776173,0.3379198099948967
1369,DoRothEA::ZNF879,3.165096547942043,0.380655873513817
1370,DoRothEA::ZNF880,4.27901527232581,0.45645184008423473
1371,DoRothEA::ZNF883,3.3215581725002727,0.42145895267449024
1372,DoRothEA::ZNF891,3.5275629531056523,0.4606331125399786
1373,DoRothEA::ZNF90,3.629584869723769,0.4052275257530028
1374,DoRothEA::ZNF91,-3.6784600373876177,0.40968356298915876
1375,DoRothEA::ZNF92,3.6179749368735594,0.5056410771635931
1376,DoRothEA::ZNF93,-4.010571736997056,0.5617873389776153
1377,DoRothEA::ZSCAN1,3.756561233990086,0.433194081989501
1378,DoRothEA::ZSCAN12,3.2172226505911494,0.4111765957562677
1379,DoRothEA::ZSCAN16,4.315735859435065,0.2766010345635323
1380,DoRothEA::ZSCAN2,3.7514356231599604,0.3489273684820931
1381,DoRothEA::ZSCAN20,3.7509923089211954,0.34590447333330904
1382,DoRothEA::ZSCAN21,3.563498200850507,0.4167519721999595
1383,DoRothEA::ZSCAN22,4.351793373215694,0.2956403585469878
1384,DoRothEA::ZSCAN25,3.977322329232946,0.3692803155326855
1385,DoRothEA::ZSCAN26,3.334353111771857,0.38674499586001937
1386,DoRothEA::ZSCAN29,4.008196817430839,0.35497984890769113
1387,DoRothEA::ZSCAN30,3.4433612037945696,0.42711142691506987
1388,DoRothEA::ZSCAN31,4.331742577305702,0.3261268891142401
1389,DoRothEA::ZSCAN32,3.535560001006517,0.4250802620538736
1390,DoRothEA::ZSCAN4,4.053989842706098,0.3475982819300015
1391,DoRothEA::ZSCAN5A,4.994275765178588,0.2829110069222624
1392,DoRothEA::ZSCAN9,4.049456329735034,0.36820804994859113
1393,DoRothEA::ZXDA,3.4369657895337427,0.410876028584509
1394,DoRothEA::ZXDB,4.103071450139654,0.3466208614703924
1395,DoRothEA::ZXDC,4.064428739201081,0.34160304967292077
1396,DoRothEA::ZZZ3,4.222239941118744,0.3744532603598757
