,feature,mean,scale
1283,DoRothEA::ZNF689,5.205571985770006,0.15481764526937147
1284,DoRothEA::ZNF69,4.396201555869873,0.1995468609483612
1285,DoRothEA::ZNF691,4.3246324915190355,0.333343556388123
1286,DoRothEA::ZNF692,4.818529257687674,0.178958374818597
1287,DoRothEA::ZNF696,4.478167112406812,0.2715537440234613
1288,DoRothEA::ZNF697,5.02838289375156,0.14085236156018785
1289,DoRothEA::ZNF699,5.524357881502436,0.12829542519394513
1290,DoRothEA::ZNF7,4.847036303630363,0.17769936306747253
1291,DoRothEA::ZNF70,4.380735502121641,0.2950564711197266
1292,DoRothEA::ZNF700,4.8590481595197845,0.1791345340598137
1293,DoRothEA::ZNF701,4.230607304330763,0.26950928317103423
1294,DoRothEA::ZNF707,4.943929572202503,0.14070822672246566
1295,DoRothEA::ZNF708,4.915387948767177,0.07160836081020923
1296,DoRothEA::ZNF71,5.068925529483703,0.14173106458913134
1297,DoRothEA::ZNF710,5.497415856793053,0.1255434915200987
1298,DoRothEA::ZNF711,4.46744470696072,0.14296373742087412
1299,DoRothEA::ZNF713,3.963937814834115,0.26242203515478807
1300,DoRothEA::ZNF714,4.6514877008646085,0.2120802690177363
1301,DoRothEA::ZNF717,3.9947450538704663,0.27502406242581556
1302,DoRothEA::ZNF718,4.531860186018602,0.3350335309765507
1303,DoRothEA::ZNF721,5.058990613347049,0.1832564317843173
1304,DoRothEA::ZNF726,4.157491429530362,0.4123830598687481
1305,DoRothEA::ZNF736,4.644435585437212,0.18365799429462523
1306,DoRothEA::ZNF737,4.194612249243358,0.3424422171409971
1307,DoRothEA::ZNF74,4.47702536907093,0.2536166348845396
1308,DoRothEA::ZNF740,6.072325592006205,0.1678122292874221
1309,DoRothEA::ZNF746,-5.38689084959493,0.09400299736416434
1310,DoRothEA::ZNF749,5.393698962753419,0.2634717144539285
1311,DoRothEA::ZNF750,4.80491827754204,0.1275826203301612
1312,DoRothEA::ZNF75A,4.283491144262674,0.18505711108881723
1313,DoRothEA::ZNF75D,4.802731362038718,0.20174963968501547
1314,DoRothEA::ZNF76,4.883963531400002,0.13825758834358315
1315,DoRothEA::ZNF761,4.920095473833097,0.18055555880906765
1316,DoRothEA::ZNF763,4.389730565493524,0.24636835524887044
1317,DoRothEA::ZNF764,4.871451320956272,0.17735133046946225
1318,DoRothEA::ZNF765,4.691678718433641,0.1740645749809558
1319,DoRothEA::ZNF766,5.316909009972788,0.09072696739843511
1320,DoRothEA::ZNF768,4.899004622266738,0.12339532003232767
1321,DoRothEA::ZNF77,4.342185783362389,0.1913268251467135
1322,DoRothEA::ZNF770,5.5758656726558495,0.06554859815921625
1323,DoRothEA::ZNF771,5.067050991297677,0.11025634399026628
1324,DoRothEA::ZNF772,4.144710201357214,0.34487492198668374
1325,DoRothEA::ZNF773,4.646120586848601,0.32357598343335575
1326,DoRothEA::ZNF774,3.8099337093778227,0.3236491367124743
1327,DoRothEA::ZNF775,4.789001055783234,0.1480688796435359
1328,DoRothEA::ZNF776,4.233047374357689,0.2389458246858242
1329,DoRothEA::ZNF777,5.494920113929201,0.12963207411326527
1330,DoRothEA::ZNF778,5.311913793648064,0.14730998937990958
1331,DoRothEA::ZNF780A,4.135707253990705,0.30859789017372924
1332,DoRothEA::ZNF780B,4.083541066244111,0.3203330005704685
1333,DoRothEA::ZNF781,4.140730124960548,0.2986467309903548
1334,DoRothEA::ZNF782,4.305657422885146,0.23467781483410868
1335,DoRothEA::ZNF784,5.184993518968101,0.0928520817210515
1336,DoRothEA::ZNF785,4.436420200329071,0.26211837101966395
1337,DoRothEA::ZNF786,4.304533269920879,0.30849574385367373
1338,DoRothEA::ZNF787,5.9225170532535305,0.10693999083979637
1339,DoRothEA::ZNF789,4.481429738998159,0.2139176318922685
1340,DoRothEA::ZNF79,4.965997264816359,0.20889052112170614
1341,DoRothEA::ZNF790,3.30104713984279,0.39959993659979665
1342,DoRothEA::ZNF791,5.376897498998455,0.2031506480307779
1343,DoRothEA::ZNF792,4.715916750858759,0.2232193799966333
1344,DoRothEA::ZNF793,3.9582589823608214,0.3001304856643978
1345,DoRothEA::ZNF799,4.4544954961661585,0.17256053241297006
1346,DoRothEA::ZNF8,5.217237495927852,0.0776055359509528
1347,DoRothEA::ZNF800,5.680719609681675,0.15050184614300763
1348,DoRothEA::ZNF805,5.643959658077609,0.18169228322521808
1349,DoRothEA::ZNF808,4.431135300343221,0.2114910326365192
1350,DoRothEA::ZNF81,5.143440661627582,0.15015674140094085
1351,DoRothEA::ZNF813,4.739175484680584,0.2233519513886205
1352,DoRothEA::ZNF814,4.570282298802626,0.2276734597224624
1353,DoRothEA::ZNF816,4.651406246851791,0.17192558532642324
1354,DoRothEA::ZNF823,4.489185604274713,0.14281759239650552
1355,DoRothEA::ZNF827,4.55144343186579,0.19980089254275404
1356,DoRothEA::ZNF829,4.3327767776777675,0.19488175973444768
1357,DoRothEA::ZNF83,5.575767272331628,0.1290997628014949
1358,DoRothEA::ZNF835,4.145409649008118,0.3117734624579466
1359,DoRothEA::ZNF836,4.938247731023102,0.17505521093493645
1360,DoRothEA::ZNF837,4.732790871382483,0.14601582397361126
1361,DoRothEA::ZNF84,4.559459805808722,0.24550369744822648
1362,DoRothEA::ZNF841,5.106068173781664,0.1818562654363961
1363,DoRothEA::ZNF844,4.672133799846151,0.18004628669228484
1364,DoRothEA::ZNF845,5.025333535394356,0.16004400493397997
1365,DoRothEA::ZNF846,4.541317836670886,0.22108388219920236
1366,DoRothEA::ZNF85,-4.768514601144059,0.09255022042594557
1367,DoRothEA::ZNF853,4.700269490856204,0.15072764566886274
1368,DoRothEA::ZNF860,4.467079978153403,0.3252791234029482
1369,DoRothEA::ZNF879,3.7776837715284133,0.40974364501018873
1370,DoRothEA::ZNF880,5.224964197312589,0.15819813624219198
1371,DoRothEA::ZNF883,3.5591000052386192,0.2906270425715358
1372,DoRothEA::ZNF891,4.738694950272888,0.21387900487907532
1373,DoRothEA::ZNF90,4.329052584886552,0.2295055556766216
1374,DoRothEA::ZNF91,-4.526189076709235,0.18714852549115624
1375,DoRothEA::ZNF92,4.902169079668801,0.16512041876835074
1376,DoRothEA::ZNF93,-4.165308345120226,0.5131218379360317
1377,DoRothEA::ZSCAN1,4.267647336162187,0.2578409807057035
1378,DoRothEA::ZSCAN12,4.458422997912036,0.18178620059118075
1379,DoRothEA::ZSCAN16,4.734749412156866,0.14623405129271547
1380,DoRothEA::ZSCAN2,4.641671145685997,0.24219367123577934
1381,DoRothEA::ZSCAN20,4.605144732081181,0.3330249768306678
1382,DoRothEA::ZSCAN21,4.471805123369479,0.2812088412011985
1383,DoRothEA::ZSCAN22,5.027997475893457,0.16151858004131556
1384,DoRothEA::ZSCAN25,5.092867504358409,0.16891661792533663
1385,DoRothEA::ZSCAN26,3.940554107116469,0.3044364114397315
1386,DoRothEA::ZSCAN29,5.120358942223336,0.13342449803901754
1387,DoRothEA::ZSCAN30,4.301722269369795,0.3039778913604092
1388,DoRothEA::ZSCAN31,4.874131791330393,0.09500561383575323
1389,DoRothEA::ZSCAN32,4.3796667029340295,0.22247608633796773
1390,DoRothEA::ZSCAN4,4.992981005122304,0.07249253744016963
1391,DoRothEA::ZSCAN5A,5.144197913052761,0.20920206168029873
1392,DoRothEA::ZSCAN9,4.5441373905730345,0.22061788955999245
1393,DoRothEA::ZXDA,4.7494596668969224,0.14878442779578283
1394,DoRothEA::ZXDB,5.5635168235230115,0.1585823750265114
1395,DoRothEA::ZXDC,4.9775462239432375,0.12704092924745838
1396,DoRothEA::ZZZ3,5.166363911901394,0.14160367580514877
